1763,550,79
1764,550,68
1765,550,69
1766,550,52
1767,219,61
1768,89.25,43
1769,69,164
1770,26.99,431
1771,23.99,75
1772,22.99,135
1773,40.59,147
1774,29,45
1775,28,158
1776,79,181
1777,26.99,150
1778,18.99,871
1779,94.52,144
1780,25.49,49
1781,219.95,148
1782,62,83
1783,89,163
1784,8.99,180
1785,17.14,54
1786,16.1,147
1787,73.99,40
1788,73.99,177
1789,73.99,176
1790,73.99,79
1791,68.99,139
1792,68.99,144
1793,68.99,151
1794,120,82
1795,25.99,47
1796,126.18,54
1797,105,42
1798,35.99,50
1799,54.98,63
1800,29.24,75
1801,100,56
1802,70,45
1803,44.19,48
1804,59,63
1805,27.99,86
1806,68.13,75
1807,80,77
1808,38.98,68
1809,29.99,76
1810,27.99,57
1811,60,60
1812,4.99,63
1813,22,36
1814,14.95,78
1815,9.95,44
1816,45,77
1817,39.98,78
1818,35,31
1819,27.99,63
1820,62,56
1821,225,37
1822,23.99,40
1823,100,75
1824,39.98,61
1825,29.99,81
1826,63.92,41
1827,50.82,74
1828,149,47
1829,69.99,71
1830,64.99,82
1831,24.99,81
1832,100,79
1833,43.99,72
1834,198,67
1835,25,75
1836,14.95,76
1837,79.95,63
1838,200,56
1839,32.99,42
1840,26.99,57
1841,25.99,68
1842,110,70
1843,12.99,42
1844,120,69
1845,54.99,55
1846,88.2,64
1847,73.36,74
1848,34.99,41
1849,45,60
1850,43.95,57
1851,40.99,70
1852,34.99,48
1853,26.99,45
1854,22.5,78
1855,29.95,38
1856,28.99,48
1857,28.99,65
1858,28.99,73
1859,25.99,57
1860,189,37
1861,98.89,50
1862,94.99,80
1863,795,77
1864,795,60
1865,795,46
1866,795,38
1867,795,51
1868,795,35
1869,795,81
1870,795,70
1871,795,71
1872,795,38
1873,795,82
1874,795,78
1875,795,72
1876,795,84
1877,795,70
1878,795,60
1879,795,46
1880,795,83
1881,795,52
1882,795,77
1883,795,62
1884,795,41
1885,795,80
1886,795,74
1887,795,49
1888,795,48
1889,795,53
1890,795,72
1891,795,56
1892,795,67
1893,795,41
1894,795,68
1895,795,78
1896,795,31
1897,795,46
1898,795,65
1899,795,82
1900,795,51
1901,795,78
1902,795,60
1903,336,46
1904,65,67
1905,53.98,54
1906,79,63
1907,46.99,61
1908,89,78
1909,48.99,72
1910,19,83
1911,19,75
1912,5.87,38
1913,5.87,39
1914,80,48
1915,119,88
1916,2.99,47
1917,182.26,50
1918,37.99,59
1919,31.34,52
1920,12.99,67
1921,60,47
1922,59.99,52
1923,59.99,58
1924,59.99,50
1925,59.99,57
1926,59.99,39
1927,59.99,38
1928,59.99,54
1929,58.99,34
1930,58.99,77
1931,75,63
1932,42.99,66
1933,40,47
1934,39.34,71
1935,23.99,68
1936,53.99,47
1937,38.68,67
1938,134.59,33
1939,169.99,51
1940,80,80
1941,29.95,76
1942,185,55
1943,13.99,30
1944,11.88,56
1945,39,57
1946,24.62,42
1947,28.53,37
1948,19.95,39
1949,18.5,35
1950,100,71
1951,84.95,45
1952,48.98,79
1953,40.94,85
1954,59.99,62
1955,126.18,55
1956,87.95,52
1957,128.2,43
1958,98.13,48
1959,42.98,60
1960,795,46
1961,86,63
1962,51.95,84
1963,50.95,72
1964,88,56
1965,68.99,78
1966,119,42
1967,26.99,49
1968,13.49,62
1969,12.99,74
1970,12.99,36
1971,12.99,53
1972,12.09,74
1973,12.09,56
1974,8.69,65
1975,8.69,66
1976,5.99,69
1977,5.99,40
1978,40,75
1979,29.99,58
1980,23.99,48
1981,21.99,72
1982,15.58,75
1983,13.48,45
1984,450,37
1985,135,49
1986,17.99,59
1987,99.9,52
1988,94.63,67
1989,87.63,77
1990,87.41,66
1991,83.25,59
1992,14.99,46
1993,11.99,44
1994,38.99,66
1995,60.99,37
1996,30.26,74
1997,179,59
1998,129,65
1999,97.99,54
2000,80.57,48
2001,78,34
2002,150,47
2003,33.99,43
2004,120,68
2005,86.95,81
2006,86.36,51
2007,59.95,50
2008,59.95,40
2009,80,55
2010,198,58
2011,118.99,80
2012,88,69
2013,119.95,79
2014,79,82
2015,16.99,39
2016,55.55,41
2017,13,76
2018,0.99,59
2019,80,76
2020,29.99,70
2021,40.99,66
2022,35.19,30
2023,32.79,39
2024,32.79,54
2025,32.79,42
2026,32.79,70
2027,32.79,74
2028,32.79,73
2029,50,37
2030,8.99,71
2031,89,82
2032,42.99,54
2033,18.99,47
2034,9.08,70
2035,40,77
2036,28.99,51
2037,69,71
2038,40.99,62
2039,79.49,74
2040,72.99,71
2041,72.79,77
2042,65.44,69
2043,65.28,68
2044,65.27,46
2045,65.27,48
2046,65.27,80
2047,65.27,61
2048,65.27,52
2049,64.99,71
2050,64.99,38
2051,64.99,62
2052,65,53
2053,28.99,71
2054,89.9,61
2055,88,52
2056,88,50
2057,42.95,43
2058,46.87,58
2059,5.99,39
2060,11.99,59
2061,129,70
2062,98.95,81
2063,39.99,83
2064,37.97,66
2065,70,71
2066,34.99,78
2067,266.4,50
2068,225,82
2069,79.99,63
2070,24,61
2071,16.95,70
2072,14.77,72
2073,27.99,80
2074,27.99,38
2075,22.39,47
2076,18.99,69
2077,18.99,37
2078,13.29,59
2079,27.35,57
2080,37.99,35
2081,35.19,55
2082,35.19,66
2083,35.19,35
2084,35.19,37
2085,35.19,52
2086,35.19,54
2087,35.19,72
2088,35.19,79
2089,35.19,66
2090,35.19,70
2091,35.19,53
2092,33.19,55
2093,31.99,59
2094,31.99,57
2095,31.99,56
2096,31.99,59
2097,31.99,80
2098,31.19,61
2099,30.39,34
2100,65,69
2101,64.95,48
2102,58.99,67
2103,51.99,71
2104,59,51
2105,53.59,75
2106,53.59,45
2107,47,74
2108,44.99,53
2109,43.81,61
2110,43.69,82
2111,43.69,38
2112,43.69,50
2113,43.57,75
2114,43.57,81
2115,43,52
2116,42.68,69
2117,41,68
2118,39.99,44
2119,39.99,48
2120,38.99,79
2121,36.13,41
2122,34.99,65
2123,34.99,40
2124,34.25,51
2125,33.99,81
2126,32,51
2127,89,75
2128,19.99,58
2129,19.97,35
2130,29.99,70
2131,80,54
2132,29.99,56
2133,29.99,55
2134,39,66
2135,69.98,74
2136,35.98,70
2137,64.99,75
2138,52.27,57
2139,49.99,71
2140,47.49,78
2141,42.49,53
2142,42.49,52
2143,42.49,51
2144,42.49,80
2145,42.49,50
2146,42.49,76
2147,42.49,73
2148,42.49,47
2149,42.49,44
2150,42.49,73
2151,42.49,64
2152,42.49,57
2153,42.49,85
2154,42.49,44
2155,42.49,74
2156,42.49,42
2157,42.49,54
2158,42.49,41
2159,42.49,74
2160,42.49,52
2161,42.49,81
2162,39.94,43
2163,38.24,88
2164,99.5,65
2165,59.95,74
2166,37,47
2167,35,74
2168,86,55
2169,56.99,48
2170,129,45
2171,72.99,48
2172,29.99,66
2173,12.99,41
2174,12.69,54
2175,12.69,67
2176,10.99,39
2177,22.19,64
2178,134.99,56
2179,130,74
2180,4.36,58
2181,60,44
2182,5.99,41
2183,70,56
2184,7.99,49
2185,97.2,52
2186,55,54
2187,14.99,48
2188,112.76,52
2189,59,68
2190,38.99,51
2191,67.99,38
2192,33.57,36
2193,49.99,66
2194,26.5,61
2195,9.99,72
2196,56.99,66
2197,28.32,72
2198,29.87,68
2199,20,43
2200,19.37,42
2201,19.22,74
2202,17.88,62
2203,54.95,61
2204,36.97,58
2205,13.19,55
2206,11.38,55
2207,9.98,79
2208,9.98,82
2209,9.91,63
2210,8.97,36
2211,8.91,50
2212,7,61
2213,39.95,60
2214,63.39,31
2215,180,48
2216,79.99,77
2217,119,74
2218,26.99,38
2219,59,55
2220,32.59,79
2221,15.99,78
2222,57.99,52
2223,45.99,39
2224,37.19,41
2225,498,61
2226,99.99,62
2227,64.95,67
2228,18.99,51
2229,69,47
2230,11.99,53
2231,1100,50
2232,50,77
2233,46.95,75
2234,11.99,82
2235,1695,67
2236,49.99,53
2237,26.99,81
2238,24.99,85
2239,69,78
2240,57.98,42
2241,41.99,35
2242,43.99,53
2243,39.59,80
2244,39.59,64
2245,39.59,35
2246,39.59,42
2247,39.59,52
2248,39.59,77
2249,39.59,72
2250,38.39,80
2251,38.39,39
2252,37.49,43
2253,35.19,66
2254,35.19,46
2255,35.19,50
2256,35.19,43
2257,35.19,48
2258,35.19,56
2259,35.19,37
2260,35.19,60
2261,35.19,50
2262,35.19,81
2263,35.19,81
2264,35.19,61
2265,35.19,32
2266,35.19,39
2267,35.19,65
2268,35.19,52
2269,35.19,33
2270,35.19,55
2271,35.19,77
2272,35.19,52
2273,35.19,56
2274,34.79,32
2275,32.79,41
2276,31.19,70
2277,27.99,42
2278,80,35
2279,40,55
2280,59.9,61
2281,41.95,40
2282,29.32,49
2283,19.52,45
2284,17.24,45
2285,16.88,54
2286,69.95,46
2287,59.95,46
2288,114.9,70
2289,114.5,43
2290,101,64
2291,54.99,57
2292,190,74
2293,18.99,36
2294,119.95,48
2295,39.99,44
2296,94.96,77
2297,27.92,34
2298,119,58
2299,42.99,57
2300,18.99,63
2301,17.99,35
2302,89,58
2303,32.99,59
2304,44.76,44
2305,110.69,59
2306,84.99,52
2307,84.99,76
2308,29.99,79
2309,26.99,80
2310,14.99,78
2311,115,62
2312,64.99,56
2313,175,44
2314,23.99,70
2315,54.99,47
2316,59.99,51
2317,50.19,36
2318,44.77,39
2319,37.18,49
2320,54,69
2321,42.99,81
2322,39.99,74
2323,37.99,63
2324,55,70
2325,8.99,70
2326,22.99,71
2327,29.99,49
2328,264.99,81
2329,59,73
2330,46.98,55
2331,34.99,68
2332,75,50
2333,74.99,55
2334,71.31,50
2335,68.22,35
2336,64.21,69
2337,39.99,35
2338,106.54,80
2339,119,68
2340,65,50
2341,35.99,78
2342,89,53
2343,26.99,63
2344,44.93,32
2345,49.99,37
2346,72,61
2347,49,54
2348,33.44,72
2349,19.98,63
2350,46.43,35
2351,40.58,54
2352,80,47
2353,46.98,37
2354,34.99,48
2355,98.13,53
2356,19.99,44
2357,69,80
2358,24.99,43
2359,79.99,44
2360,5.99,69
2361,3.99,67
2362,1.99,54
2363,22.17,55
2364,29.04,70
2365,60,34
2366,41.95,85
2367,36.99,72
2368,34.99,57
2369,7.99,38
2370,6.99,53
2371,3.99,48
2372,69.95,40
2373,54.95,85
2374,70,35
2375,39.99,46
2376,120,46
2377,46.99,47
2378,44.99,44
2379,59.99,51
2380,59.99,65
2381,59.99,64
2382,59.99,78
2383,57.99,67
2384,39.55,39
2385,290,62
2386,25,44
2387,8.99,47
2388,120,61
2389,95.99,38
2390,98,70
2391,96.03,51
2392,88.16,67
2393,35.49,42
2394,34.99,54
2395,33.99,79
2396,30.99,81
2397,55,69
2398,8.99,45
2399,47.36,69
2400,118.76,38
2401,109,48
2402,17.99,80
2403,89,43
2404,87.65,46
2405,58.98,49
2406,48.99,40
2407,46.99,53
2408,45,52
2409,25.99,34
2410,89.99,45
2411,77.99,65
2412,60,81
2413,17.99,35
2414,19.99,69
2415,43.89,80
2416,398,54
2417,142.99,64
2418,101.99,75
2419,61.99,40
2420,57.77,61
2421,29.5,77
2422,9.99,49
2423,51.99,57
2424,49.99,53
2425,35.99,44
2426,31.99,41
2427,126.99,75
2428,195,37
2429,42.99,76
2430,33.79,46
2431,99.99,61
2432,240,69
2433,19.99,62
2434,20,50
2435,9.99,47
2436,43.99,48
2437,38.99,75
2438,31.19,54
2439,95,60
2440,49.99,67
2441,179,66
2442,80.19,41
2443,67.99,38
2444,49.9,78
2445,49.9,49
2446,60.99,58
2447,185,86
2448,58.99,71
2449,13.59,45
2450,119.98,63
2451,154.34,68
2452,60,74
2453,59.98,71
2454,47.99,36
2455,29.98,58
2456,19.99,73
2457,53,55
2458,79.9,42
2459,59.99,37
2460,44.99,41
2461,41.99,36
2462,38.24,62
2463,35.69,83
2464,30,78
2465,25.5,47
2466,79,60
2467,42.99,42
2468,89,59
2469,17.99,83
2470,13.99,37
2471,36.59,37
2472,81,39
2473,80,74
2474,70.95,77
2475,97.95,43
2476,47,74
2477,37.99,81
2478,99,51
2479,29.99,31
2480,7.99,73
2481,34.99,48
2482,129.95,41
2483,44.99,50
2484,70,53
2485,6.99,72
2486,69,55
2487,21.98,70
2488,9.99,75
2489,75,62
2490,18.99,75
2491,89,47
2492,48.99,69
2493,182.26,63
2494,129.95,62
2495,69.99,45
2496,14.99,74
2497,48.64,49
2498,46.95,81
2499,46.95,48
2500,46.95,70
2501,41.95,60
2502,35.66,43
2503,33.56,52
2504,33.56,67
2505,33.56,59
2506,33.56,76
2507,33.56,78
2508,33.56,52
2509,33.56,58
2510,33.56,58
2511,79.99,60
2512,40,49
2513,200,43
2514,35.99,69
2515,5.99,64
2516,79,80
2517,42.99,59
2518,18,44
2519,56.58,48
2520,150,47
2521,114.99,63
2522,46.99,86
2523,41.99,79
2524,34.39,51
2525,33.59,37
2526,49.99,55
2527,49.99,37
2528,49.99,50
2529,49.99,56
2530,39.41,62
2531,39.41,50
2532,48.45,60
2533,48.23,71
2534,32,71
2535,32,58
2536,32,71
2537,32,81
2538,41.99,34
2539,34.99,52
2540,29,85
2541,16.99,38
2542,32.59,66
2543,6.99,54
2544,59,80
2545,32.59,54
2546,16.99,76
2547,109,48
2548,39.99,65
2549,25.99,78
2550,20.79,64
2551,20.79,73
2552,20.79,69
2553,20.79,43
2554,20.79,66
2555,18.39,45
2556,42.29,52
2557,135,77
2558,33.99,65
2559,100,47
2560,11.99,83
2561,50,57
2562,35,70
2563,189.99,65
2564,132.99,71
2565,69.95,53
2566,9.97,45
2567,1450,69
2568,77.58,73
2569,77.58,34
2570,36.59,43
2571,198,71
2572,77.46,49
2573,39.95,65
2574,41.95,38
2575,149,39
2576,81.99,69
2577,31.99,59
2578,69.99,66
2579,86,65
2580,34.5,48
2581,30,49
2582,74.99,40
2583,99.95,62
2584,182.26,66
2585,106.54,82
2586,19.99,63
2587,29.99,45
2588,61.97,64
2589,120,82
2590,83.98,44
2591,75.99,37
2592,47.99,76
2593,88,63
2594,72,52
2595,12.91,85
2596,39.99,77
2597,190.99,43
2598,110.99,45
2599,525,66
2600,525,61
2601,525,73
2602,525,68
2603,525,65
2604,525,72
2605,525,71
2606,525,50
2607,525,40
2608,525,57
2609,525,41
2610,525,37
2611,28.99,39
2612,3.46,38
2613,64.99,70
2614,88.59,87
2615,69.99,54
2616,49.99,85
2617,48.99,78
2618,46.19,34
2619,44.99,37
2620,134.59,67
2621,25.01,70
2622,107.89,44
2623,350,64
2624,159,71
2625,143.99,68
2626,198,41
2627,39.99,75
2628,35.93,59
2629,34.49,56
2630,79,37
2631,44.99,62
2632,35.99,40
2633,79,37
2634,40.97,80
2635,35.99,51
2636,31.99,71
2637,71.99,55
2638,35.61,56
2639,263,67
2640,59,79
2641,24,71
2642,24,49
2643,24,55
2644,17.05,68
2645,16.39,62
2646,106.54,47
2647,64.99,69
2648,36.99,48
2649,106.54,40
2650,60,81
2651,14.99,77
2652,12.99,66
2653,11.99,40
2654,6.99,76
2655,34.95,37
2656,34.95,83
2657,34.95,50
2658,34.95,68
2659,27.95,73
2660,27.95,55
2661,27.95,76
2662,168,73
2663,2.99,45
2664,690,59
2665,367.99,74
2666,47.99,50
2667,88,77
2668,159.99,63
2669,144.99,83
2670,189,34
2671,46.99,56
2672,266.4,61
2673,106.54,41
2674,88,55
2675,55.8,79
2676,41.23,73
2677,320.58,78
2678,246.6,64
2679,108.54,60
2680,69.99,33
2681,49.98,65
2682,33.99,75
2683,150.56,69
2684,144.62,57
2685,135,81
2686,33.99,35
2687,60,81
2688,22.49,70
2689,21.49,74
2690,22.68,72
2691,50,37
2692,28.98,82
2693,16.99,87
2694,80,88
2695,48.99,65
2696,60,70
2697,33.99,70
2698,25.99,46
2699,79.95,62
2700,150,74
2701,149.95,69
2702,111.99,40
2703,37.99,70
2704,74.99,53
2705,70.99,40
2706,70.99,63
2707,56.79,59
2708,75,55
2709,18.99,48
2710,12.99,51
2711,149.95,75
2712,75.99,69
2713,75.99,56
2714,68.99,65
2715,60.39,43
2716,60.39,84
2717,60.39,46
2718,60.39,58
2719,60.39,63
2720,79,42
2721,58.98,73
2722,46.99,68
2723,42.99,51
2724,39.99,48
2725,23.98,56
2726,20.49,41
2727,16.88,65
2728,31.99,82
2729,31.49,37
2730,25.59,70
2731,89,67
2732,33.99,67
2733,68.99,36
2734,68.99,39
2735,62.09,51
2736,59.99,44
2737,59.99,60
2738,59.99,66
2739,59.99,44
2740,59.99,48
2741,24,78
2742,16.95,47
2743,119,65
2744,43.28,66
2745,59.95,86
2746,99.95,56
2747,43.94,37
2748,32.96,44
2749,65.24,50
2750,56.24,40
2751,56.24,74
2752,52.99,74
2753,51.99,76
2754,51.99,44
2755,46.79,47
2756,138.95,88
2757,46.76,40
2758,12.97,45
2759,9.99,62
2760,9.97,78
2761,59,73
2762,46.99,39
2763,56.95,74
2764,56.95,44
2765,105.99,66
2766,29.98,51
2767,50,42
2768,39.99,60
2769,29.99,50
2770,26.99,68
2771,26.99,35
2772,60,44
2773,14.99,48
2774,12.99,75
2775,65,87
2776,51.99,40
2777,115.99,79
2778,104.99,47
2779,101.99,78
2780,84.49,39
2781,83.57,66
2782,83.12,54
2783,82.22,75
2784,82.22,74
2785,82.22,46
2786,81.67,60
2787,79.99,46
2788,69.99,42
2789,89,48
2790,52.99,81
2791,49.99,64
2792,39.95,38
2793,39.95,59
2794,34.95,74
2795,32.95,51
2796,27.96,81
2797,50.99,64
2798,115.95,45
2799,99.99,39
2800,79.99,51
2801,79.99,57
2802,79.99,72
2803,79.99,56
2804,79.99,67
2805,79.99,39
2806,79.99,57
2807,79.99,54
2808,79.99,33
2809,79.99,55
2810,79.99,63
2811,79.99,48
2812,79.99,43
2813,79.99,73
2814,79.99,82
2815,79.99,56
2816,79.99,55
2817,79.99,62
2818,79.99,30
2819,79.99,55
2820,79.99,70
2821,79.99,86
2822,79.99,60
2823,66.63,57
2824,57.78,56
2825,6.95,53
2826,86,59
2827,188.95,60
2828,188.95,71
2829,188.95,63
2830,188.95,52
2831,188.95,41
2832,188.95,82
2833,188.95,51
2834,188.95,76
2835,188.95,60
2836,67.43,42
2837,69.99,63
2838,33.99,72
2839,91.95,75
2840,89,32
2841,48.99,38
2842,25.88,68
2843,12.99,63
2844,10.99,77
2845,10.99,52
2846,10.99,73
2847,44.09,85
2848,45,54
2849,29.99,64
2850,55,68
2851,43.99,77
2852,85,39
2853,46.99,80
2854,69,65
2855,27.99,71
2856,23.99,45
2857,106.54,41
2858,54.49,37
2859,49.99,45
2860,49.99,71
2861,43.99,77
2862,26.99,68
2863,130,38
2864,77.99,82
2865,60.34,49
2866,54.99,54
2867,54.99,64
2868,54.82,87
2869,54.39,80
2870,53.97,67
2871,53.54,56
2872,53.54,70
2873,53.54,34
2874,53.54,77
2875,53.54,56
2876,53.54,41
2877,53.54,36
2878,53.54,78
2879,53.12,57
2880,53.12,70
2881,53.12,54
2882,52.69,68
2883,52.69,37
2884,52.69,47
2885,52.69,83
2886,52.69,79
2887,52.69,47
2888,52.69,47
2889,52.69,79
2890,50.99,84
2891,50.99,55
2892,50.57,81
2893,50.14,49
2894,50.14,69
2895,50.14,39
2896,50.14,84
2897,50.14,50
2898,50.14,62
2899,49.99,56
2900,49.72,40
2901,49.29,49
2902,48.99,80
2903,48.87,74
2904,47.59,36
2905,47.17,69
2906,47.17,72
2907,44.19,48
2908,42.49,77
2909,34,70
2910,85,50
2911,45.99,73
2912,129.99,59
2913,69.97,68
2914,94.96,58
2915,80,74
2916,120,53
2917,89,71
2918,31.99,74
2919,2.99,81
2920,69.98,67
2921,35.98,63
2922,31.95,73
2923,93.75,87
2924,225.47,53
2925,174.84,71
2926,18.99,58
2927,16.99,52
2928,12.99,66
2929,128.18,49
2930,56.95,49
2931,53.95,71
2932,53.95,70
2933,43.16,83
2934,670,78
2935,117.4,71
2936,99.9,37
2937,99.9,36
2938,85,52
2939,4.99,62
2940,3.99,44
2941,89,63
2942,9.99,77
2943,70,77
2944,55.99,46
2945,29.99,84
2946,19.99,38
2947,75.93,68
2948,68.94,54
2949,59.95,42
2950,59.93,33
2951,54.95,40
2952,54.95,43
2953,50.95,43
2954,50.95,70
2955,50.95,85
2956,50.95,70
2957,50.95,38
2958,42.03,61
2959,48.19,45
2960,60.59,58
2961,44.95,46
2962,44.95,69
2963,38.21,83
2964,35.96,70
2965,33.15,65
2966,89.95,77
2967,78.95,42
2968,60.05,75
2969,47.29,70
2970,43.88,56
2971,43.54,53
2972,42.94,51
2973,40.95,53
2974,36.97,63
2975,36.87,63
2976,32.42,37
2977,31.86,50
2978,31.52,54
2979,23.99,67
2980,22.99,74
2981,36.99,63
2982,29.59,84
2983,29.59,85
2984,29.59,67
2985,29.59,60
2986,29.59,77
2987,29.59,78
2988,29.59,44
2989,29.59,58
2990,98,46
2991,15.99,40
2992,98.13,62
2993,64.99,45
2994,15.99,55
2995,28.99,59
2996,650,34
2997,202.99,46
2998,192.99,79
2999,41.99,64
3000,37.49,36
3001,31.49,46
3002,31.19,38
3003,31.19,32
3004,70,50
3005,23.99,46
3006,22.99,75
3007,4.99,60
3008,3.99,79
3009,2.99,68
3010,89,44
3011,56.99,63
3012,59.99,43
3013,109.35,83
3014,108.99,52
3015,24.98,87
3016,63.97,53
3017,198.9,77
3018,153,50
3019,50,60
3020,28.99,84
3021,64.94,79
3022,99.95,53
3023,39.99,64
3024,21.99,47
3025,71.27,65
3026,87.27,64
3027,89,39
3028,84.95,50
3029,47.99,36
3030,269,49
3031,67.99,60
3032,65,61
3033,39,48
3034,79,42
3035,46.99,69
3036,100.13,58
3037,89,82
3038,69.99,42
3039,7.99,51
3040,30,71
3041,9.99,57
3042,3.99,68
3043,56.53,67
3044,41.69,74
3045,41.68,85
3046,70,76
3047,41.99,70
3048,239,41
3049,118.99,87
3050,56.15,49
3051,53.99,78
3052,23.44,47
3053,20.18,68
3054,19.53,69
3055,16.82,77
3056,24.99,75
3057,42.95,60
3058,35.95,47
3059,30.56,72
3060,29.96,59
3061,29.96,58
3062,29.96,52
3063,29.96,70
3064,29.96,33
3065,29.96,44
3066,79.98,63
3067,35.98,80
3068,59.99,56
3069,35.99,45
3070,89,72
3071,52.99,71
3072,24,67
3073,14.95,70
3074,12.19,46
3075,12.04,62
3076,64.99,41
3077,36.99,41
3078,89.21,55
3079,110,45
3080,59.99,52
3081,82.6,52
3082,35.48,39
3083,29.99,74
3084,29.95,77
3085,89,77
3086,33.99,61
3087,31.99,40
3088,94.96,70
3089,21.99,48
3090,49,31
3091,6.99,32
3092,3.99,66
3093,54.95,56
3094,77.99,76
3095,62,65
3096,98.13,65
3097,98,55
3098,22.99,85
3099,8.99,73
3100,6.99,38
3101,3.96,48
3102,3.95,53
3103,3.85,42
3104,3.56,58
3105,2.88,72
3106,46.99,54
3107,37.59,52
3108,37.59,49
3109,37.59,85
3110,31.99,48
3111,30.49,36
3112,30.49,64
3113,30.49,65
3114,59.99,47
3115,29.63,79
3116,4.99,46
3117,45,49
3118,3.99,41
3119,84.95,68
3120,57.95,40
3121,53.45,61
3122,42.76,76
3123,13.99,60
3124,98.13,52
3125,195,66
3126,67.99,48
3127,70.99,59
3128,28.8,86
3129,34.29,38
3130,31.99,72
3131,12.79,60
3132,197.95,86
3133,55.77,46
3134,78.95,41
3135,106.99,64
3136,106.99,73
3137,106.99,48
3138,106.99,84
3139,106.99,74
3140,106.99,73
3141,106.99,54
3142,106.99,34
3143,106.99,75
3144,105,32
3145,46.99,44
3146,23.14,56
3147,19.99,38
3148,65,79
3149,109.95,72
3150,104.99,33
3151,99.99,41
3152,96,38
3153,93.29,70
3154,89.95,37
3155,88.99,58
3156,86.99,42
3157,79.99,50
3158,92.99,58
3159,89.9,75
3160,85,75
3161,84.99,70
3162,75.28,80
3163,71.02,61
3164,90,36
3165,44.99,74
3166,79.99,61
3167,40,37
3168,74.99,79
3169,59,73
3170,28.99,79
3171,24.99,68
3172,85,62
3173,27.99,41
3174,19.99,58
3175,18.99,48
3176,15.99,52
3177,34.99,66
3178,28.99,41
3179,23.19,74
3180,114.95,33
3181,114.95,69
3182,114.95,73
3183,114.95,75
3184,89,47
3185,33.99,54
3186,8.99,73
3187,7.64,82
3188,49.99,47
3189,34.99,75
3190,40,44
3191,11.99,42
3192,79,78
3193,46.99,42
3194,60,81
3195,11.99,33
3196,129,47
3197,51.99,47
3198,12.99,80
3199,182.26,63
3200,19.88,48
3201,17.88,55
3202,40,55
3203,12.99,60
3204,11.99,71
3205,270,59
3206,196.99,73
3207,29.99,81
3208,75,47
3209,184.95,45
3210,26.99,38
3211,48,42
3212,46.99,78
3213,46.99,60
3214,429.95,80
3215,65,53
3216,17.99,63
3217,85,81
3218,47.99,43
3219,20.99,40
3220,19.99,74
3221,8.99,44
3222,1390,59
3223,79,77
3224,21.99,61
3225,35.95,79
3226,21.99,55
3227,19.99,56
3228,60.99,52
3229,47.44,50
3230,35.39,58
3231,13.05,49
3232,89.99,51
3233,295,64
3234,120,57
3235,53.99,56
3236,49.99,68
3237,49.95,53
3238,49.95,40
3239,41.95,70
3240,41.95,74
3241,39.95,55
3242,36.59,60
3243,36.99,57
3244,50,67
3245,6.99,71
3246,249,40
3247,48.99,59
3248,56.95,50
3249,36.95,70
3250,69.99,53
3251,29.99,59
3252,19.49,50
3253,36.99,84
3254,36.99,75
3255,33.29,45
3256,29.59,45
3257,29.59,47
3258,29.59,83
3259,29.59,73
3260,29.59,85
3261,29.59,66
3262,29.59,46
3263,29.59,64
3264,29.59,76
3265,29.59,72
3266,88,38
3267,95.33,48
3268,9.99,68
3269,49,64
3270,38.99,76
3271,13.99,35
3272,33.71,59
3273,54.99,75
3274,49.49,73
3275,66.95,43
3276,24.99,36
3277,19.99,41
3278,98.13,79
3279,24.94,86
3280,23.35,62
3281,19.77,79
3282,75,52
3283,13.99,58
3284,53,52
3285,36.59,67
3286,550,45
3287,550,67
3288,550,79
3289,550,55
3290,550,48
3291,550,49
3292,550,75
3293,550,45
3294,550,57
3295,550,47
3296,550,61
3297,550,51
3298,550,80
3299,550,51
3300,550,47
3301,550,64
3302,550,77
3303,550,67
3304,550,47
3305,550,53
3306,550,41
3307,550,57
3308,550,52
3309,550,44
3310,550,64
3311,550,83
3312,550,46
3313,70,38
3314,55.99,66
3315,21.99,75
3316,62.5,73
3317,545,47
3318,95,74
3319,79,49
3320,24.99,58
3321,94.99,67
3322,76.8,72
3323,98,74
3324,57.99,47
3325,36.57,63
3326,99,37
3327,58.95,81
3328,35.99,38
3329,41.99,50
3330,27.3,45
3331,79,68
3332,15.99,45
3333,38.99,74
3334,35.09,65
3335,33.19,34
3336,32.99,63
3337,31.99,35
3338,31.99,62
3339,29.19,53
3340,27.99,43
3341,26.39,82
3342,80,67
3343,39.99,40
3344,31.99,42
3345,19.99,62
3346,17.99,54
3347,12.99,79
3348,11.99,48
3349,9.99,51
3350,8.99,74
3351,0.99,36
3352,64.95,47
3353,75.99,58
3354,75,77
3355,126.18,76
3356,28.99,57
3357,26.79,72
3358,26.39,68
3359,26.39,61
3360,26.39,52
3361,26.39,60
3362,26.39,40
3363,26.39,58
3364,26.39,66
3365,26.39,78
3366,26.39,41
3367,26.39,41
3368,26.39,72
3369,26.39,50
3370,26.39,60
3371,26.39,48
3372,26.39,59
3373,26.39,56
3374,26.39,61
3375,25.99,56
3376,25.99,47
3377,25.99,76
3378,25.59,50
3379,25.59,48
3380,25.59,44
3381,25.59,54
3382,25.59,70
3383,25.59,68
3384,25.59,37
3385,25.59,37
3386,25.59,81
3387,25.59,68
3388,25.59,67
3389,25.59,64
3390,25.59,69
3391,25.59,76
3392,23.99,71
3393,47.24,51
3394,72,78
3395,59.99,30
3396,89.95,62
3397,95,67
3398,6.99,55
3399,5.99,53
3400,88,70
